2,516	-0,005	0,15375	NAN	NAN	
2,518	-0,005	0,1371	NAN	NAN	
2,52	-0,005	0,13605	NAN	NAN	
2,522	-0,01	0,1509	NAN	NAN	
2,524	-0,01	0,16335	0,14826	NAN	
2,526	-0,01	0,1539	NAN	NAN	
2,528	-0,01	0,1371	NAN	NAN	
2,53	-0,01	0,1359	NAN	NAN	
2,532	-0,01	0,15105	NAN	NAN	
2,534	-0,015	0,16365	0,14838	NAN	
2,536	-0,015	0,1542	NAN	NAN	
2,538	-0,015	0,1371	NAN	NAN	
2,54	-0,015	0,1356	NAN	NAN	
2,542	-0,015	0,1512	NAN	NAN	
2,544	-0,02	0,1635	0,14832	NAN	
2,546	-0,02	0,1542	NAN	NAN	
2,548	-0,02	0,1371	NAN	NAN	
2,55	-0,02	0,13605	NAN	NAN	
2,552	-0,02	0,1512	NAN	NAN	
2,554	-0,02	0,16395	0,14856	NAN	
2,556	-0,025	0,1545	NAN	NAN	
2,558	-0,025	0,1371	NAN	NAN	
2,56	-0,025	0,13575	NAN	NAN	
2,562	-0,025	0,15105	NAN	NAN	
2,564	-0,025	0,16365	0,14838	NAN	
2,566	-0,03	0,1542	NAN	NAN	
2,568	-0,03	0,13725	NAN	NAN	
2,57	-0,03	0,1362	NAN	NAN	
2,572	-0,03	0,15135	NAN	NAN	
2,574	-0,03	0,1638	0,14865	NAN	
2,576	-0,03	0,15465	NAN	NAN	
2,578	-0,035	0,13725	NAN	NAN	
2,58	-0,035	0,1359	NAN	NAN	
2,582	-0,035	0,15105	NAN	NAN	
2,584	-0,035	0,1638	0,14847	NAN	
2,586	-0,035	0,15435	NAN	NAN	
2,588	-0,04	0,13725	NAN	NAN	
2,59	-0,04	0,1359	NAN	NAN	
2,592	-0,04	0,15105	NAN	NAN	
2,594	-0,04	0,1638	0,14856	NAN	
2,596	-0,04	0,1548	NAN	NAN	
2,598	-0,04	0,13725	NAN	NAN	
2,6	-0,045	0,1359	NAN	NAN	
2,602	-0,045	0,15135	NAN	NAN	
2,604	-0,045	0,16365	0,14859	NAN	
2,606	-0,045	0,1545	NAN	NAN	
2,608	-0,045	0,13755	NAN	NAN	
2,61	-0,05	0,1356	NAN	NAN	
2,612	-0,05	0,15105	NAN	NAN	
2,614	-0,05	0,1635	0,14838	NAN	
2,616	-0,05	0,1545	NAN	NAN	
2,618	-0,05	0,13725	NAN	NAN	
2,62	-0,05	0,1359	NAN	NAN	
2,622	-0,055	0,1512	NAN	NAN	
2,624	-0,055	0,16365	0,14853	NAN	
2,626	-0,055	0,1545	NAN	NAN	
2,628	-0,055	0,1374	NAN	NAN	
2,63	-0,055	0,1359	NAN	NAN	
2,632	-0,06	0,15105	NAN	NAN	
2,634	-0,06	0,1635	0,1485	NAN	
2,636	-0,06	0,15465	NAN	NAN	
2,638	-0,06	0,1374	NAN	NAN	
2,64	-0,06	0,13575	NAN	NAN	
2,642	-0,06	0,1512	NAN	NAN	
2,644	-0,065	0,1635	0,14853	NAN	
2,646	-0,065	0,15465	NAN	NAN	
2,648	-0,065	0,13755	NAN	NAN	
2,65	-0,065	0,13575	NAN	NAN	
2,652	-0,065	0,15105	NAN	NAN	
2,654	-0,07	0,16365	0,1485	NAN	
2,656	-0,07	0,15465	NAN	NAN	
2,658	-0,07	0,1374	NAN	NAN	
2,66	-0,07	0,1356	NAN	NAN	
2,662	-0,07	0,15135	NAN	NAN	
2,664	-0,07	0,1635	0,14853	NAN	
2,666	-0,075	0,15465	NAN	NAN	
2,668	-0,075	0,13755	NAN	NAN	
2,67	-0,075	0,1353	NAN	NAN	
2,672	-0,075	0,1512	NAN	NAN	
2,674	-0,075	0,1635	0,14853	NAN	
2,676	-0,08	0,1548	NAN	NAN	
2,678	-0,08	0,13785	NAN	NAN	
2,68	-0,08	0,13545	NAN	NAN	
2,682	-0,08	0,1509	NAN	NAN	
2,684	-0,08	0,16335	0,1485	NAN	
2,686	-0,08	0,15495	NAN	NAN	
2,688	-0,085	0,13785	NAN	NAN	
2,69	-0,085	0,13515	NAN	NAN	
2,692	-0,085	0,1509	NAN	NAN	
2,694	-0,085	0,16365	0,14841	NAN	
2,696	-0,085	0,15465	NAN	NAN	
2,698	-0,09	0,1377	NAN	NAN	
2,7	-0,09	0,13515	NAN	NAN	
2,702	-0,09	0,1506	NAN	NAN	
2,704	-0,09	0,1638	0,14844	NAN	
2,706	-0,09	0,1548	NAN	NAN	
2,708	-0,09	0,13785	NAN	NAN	
2,71	-0,095	0,13515	NAN	NAN	
2,712	-0,095	0,15075	NAN	NAN	
2,714	-0,095	0,16365	0,14847	NAN	
2,716	-0,095	0,1548	NAN	NAN	
2,718	-0,095	0,138	NAN	NAN	
2,72	-0,1	0,13515	NAN	NAN	
2,722	-0,1	0,1506	NAN	NAN	
2,724	-0,1	0,1635	0,14832	NAN	
2,726	-0,1	0,1545	NAN	NAN	
2,728	-0,1	0,13785	NAN	NAN	
2,73	-0,1	0,13515	NAN	NAN	
2,732	-0,105	0,1506	NAN	NAN	
2,734	-0,105	0,1635	0,14835	NAN	
2,736	-0,105	0,1545	NAN	NAN	
2,738	-0,105	0,138	NAN	NAN	
2,74	-0,105	0,135	NAN	NAN	
2,742	-0,11	0,15045	NAN	NAN	
2,744	-0,11	0,1635	0,14826	NAN	
2,746	-0,11	0,1545	NAN	NAN	
2,748	-0,11	0,13785	NAN	NAN	
2,75	-0,11	0,135	NAN	NAN	
2,752	-0,11	0,15015	NAN	NAN	
2,754	-0,115	0,16335	0,1482	NAN	
2,756	-0,115	0,15465	NAN	NAN	
2,758	-0,115	0,13785	NAN	NAN	
2,76	-0,115	0,135	NAN	NAN	
2,762	-0,115	0,15045	NAN	NAN	
2,764	-0,12	0,16365	0,14826	NAN	
2,766	-0,12	0,15435	NAN	NAN	
2,768	-0,12	0,13785	NAN	NAN	
2,77	-0,12	0,135	NAN	NAN	
2,772	-0,12	0,15015	NAN	NAN	
2,774	-0,12	0,1635	0,14817	NAN	
2,776	-0,125	0,15435	NAN	NAN	
2,778	-0,125	0,13785	NAN	NAN	
2,78	-0,125	0,13515	NAN	NAN	
2,782	-0,125	0,15	NAN	NAN	
2,784	-0,125	0,1638	0,14829	NAN	
2,786	-0,13	0,1545	NAN	NAN	
2,788	-0,13	0,138	NAN	NAN	
2,79	-0,13	0,13485	NAN	NAN	
2,792	-0,13	0,1503	NAN	NAN	
2,794	-0,13	0,16365	0,14826	NAN	
2,796	-0,13	0,15465	NAN	NAN	
2,798	-0,135	0,13785	NAN	NAN	
2,8	-0,135	0,13515	NAN	NAN	
2,802	-0,135	0,15	NAN	NAN	
2,804	-0,135	0,1638	0,14829	NAN	
2,806	-0,135	0,1545	NAN	NAN	
2,808	-0,14	0,138	NAN	NAN	
2,81	-0,14	0,13515	NAN	NAN	
2,812	-0,14	0,14985	NAN	NAN	
2,814	-0,14	0,16395	0,14835	NAN	
2,816	-0,14	0,15465	NAN	NAN	
2,818	-0,145	0,13815	NAN	NAN	
2,82	-0,145	0,13515	NAN	NAN	
2,822	-0,145	0,1497	NAN	NAN	
2,824	-0,145	0,16365	0,14817	NAN	
2,826	-0,145	0,1545	NAN	NAN	
2,828	-0,145	0,13785	NAN	NAN	
2,83	-0,15	0,13485	NAN	NAN	
2,832	-0,15	0,1497	NAN	NAN	
2,834	-0,15	0,1635	0,14811	NAN	
2,836	-0,15	0,15465	NAN	NAN	
2,838	-0,15	0,13785	NAN	NAN	
2,84	-0,155	0,13515	NAN	NAN	
2,842	-0,155	0,1494	NAN	NAN	
2,844	-0,155	0,16365	0,14817	NAN	
2,846	-0,155	0,15465	NAN	NAN	
2,848	-0,155	0,138	NAN	NAN	
2,85	-0,155	0,135	NAN	NAN	
2,852	-0,16	0,1494	NAN	NAN	
2,854	-0,16	0,16365	0,14817	NAN	
2,856	-0,16	0,1548	NAN	NAN	
2,858	-0,16	0,138	NAN	NAN	
2,86	-0,16	0,13485	NAN	NAN	
2,862	-0,165	0,1491	NAN	NAN	
2,864	-0,165	0,16365	0,14805	NAN	
2,866	-0,165	0,15465	NAN	NAN	
2,868	-0,165	0,138	NAN	NAN	
2,87	-0,165	0,13515	NAN	NAN	
2,872	-0,165	0,1494	NAN	NAN	
2,874	-0,17	0,16365	0,1482	NAN	
2,876	-0,17	0,15465	NAN	NAN	
2,878	-0,17	0,13815	NAN	NAN	
2,88	-0,17	0,13485	NAN	NAN	
2,882	-0,17	0,1494	NAN	NAN	
2,884	-0,175	0,16365	0,14802	NAN	
2,886	-0,175	0,1545	NAN	NAN	
2,888	-0,175	0,1377	NAN	NAN	
2,89	-0,175	0,13485	NAN	NAN	
2,892	-0,175	0,14895	NAN	NAN	
2,894	-0,175	0,1635	0,14796	NAN	
2,896	-0,18	0,1545	NAN	NAN	
2,898	-0,18	0,138	NAN	NAN	
2,9	-0,18	0,135	NAN	NAN	
2,902	-0,18	0,1491	NAN	NAN	
2,904	-0,18	0,1635	0,14796	NAN	
2,906	-0,185	0,1545	NAN	NAN	
2,908	-0,185	0,1377	NAN	NAN	
2,91	-0,185	0,135	NAN	NAN	
2,912	-0,185	0,14895	NAN	NAN	
2,914	-0,185	0,16335	0,14802	NAN	
2,916	-0,185	0,15495	NAN	NAN	
2,918	-0,19	0,13785	NAN	NAN	
2,92	-0,19	0,13455	NAN	NAN	
2,922	-0,19	0,14865	NAN	NAN	
2,924	-0,19	0,1635	0,14787	NAN	
2,926	-0,19	0,1548	NAN	NAN	
2,928	-0,195	0,13785	NAN	NAN	
2,93	-0,195	0,1347	NAN	NAN	
2,932	-0,195	0,14865	NAN	NAN	
2,934	-0,195	0,16335	0,14784	NAN	
2,936	-0,195	0,15495	NAN	NAN	
2,938	-0,195	0,13755	NAN	NAN	
2,94	-0,2	0,13485	NAN	NAN	
2,942	-0,2	0,14865	NAN	NAN	
2,944	-0,2	0,16335	0,14778	NAN	
2,946	-0,2	0,1545	NAN	NAN	
2,948	-0,2	0,13755	NAN	NAN	
2,95	-0,205	0,1347	NAN	NAN	
2,952	-0,205	0,1485	NAN	NAN	
2,954	-0,205	0,16305	0,14766	NAN	
2,956	-0,205	0,1545	NAN	NAN	
2,958	-0,205	0,13755	NAN	NAN	
2,96	-0,205	0,1347	NAN	NAN	
2,962	-0,21	0,14835	NAN	NAN	
2,964	-0,21	0,16305	0,14772	NAN	
2,966	-0,21	0,15465	NAN	NAN	
2,968	-0,21	0,13785	NAN	NAN	
2,97	-0,21	0,1347	NAN	NAN	
2,972	-0,215	0,14835	NAN	NAN	
2,974	-0,215	0,16305	0,14769	NAN	
2,976	-0,215	0,15465	NAN	NAN	
2,978	-0,215	0,1377	NAN	NAN	
2,98	-0,215	0,1347	NAN	NAN	
2,982	-0,215	0,14835	NAN	NAN	
2,984	-0,22	0,16305	0,14763	NAN	
2,986	-0,22	0,1545	NAN	NAN	
2,988	-0,22	0,13755	NAN	NAN	
2,99	-0,22	0,1344	NAN	NAN	
2,992	-0,22	0,1482	NAN	NAN	
2,994	-0,225	0,1629	0,14751	NAN	
2,996	-0,225	0,15465	NAN	NAN	
2,998	-0,225	0,1374	NAN	NAN	
3	-0,225	0,1344	NAN	NAN	
3,002	-0,225	0,14805	NAN	NAN	
3,004	-0,225	0,16305	0,14751	NAN	
3,006	-0,23	0,15465	NAN	NAN	
3,008	-0,23	0,1374	NAN	NAN	
3,01	-0,23	0,1344	NAN	NAN	
3,012	-0,23	0,14775	NAN	NAN	
3,014	-0,23	0,16245	0,14733	NAN	
3,016	-0,235	0,1548	NAN	NAN	
3,018	-0,235	0,13725	NAN	NAN	
3,02	-0,235	0,1341	NAN	NAN	
3,022	-0,235	0,1476	NAN	NAN	
3,024	-0,235	0,16275	0,1473	NAN	
3,026	-0,235	0,15495	NAN	NAN	
3,028	-0,24	0,1371	NAN	NAN	
3,03	-0,24	0,1341	NAN	NAN	
3,032	-0,24	0,1476	NAN	NAN	
3,034	-0,24	0,16245	0,14718	NAN	
3,036	-0,24	0,1545	NAN	NAN	
3,038	-0,245	0,13725	NAN	NAN	
3,04	-0,245	0,1338	NAN	NAN	
3,042	-0,245	0,14745	NAN	NAN	
3,044	-0,245	0,1626	0,14715	NAN	
3,046	-0,245	0,15465	NAN	NAN	
3,048	-0,245	0,13725	NAN	NAN	
3,05	-0,25	0,13395	NAN	NAN	
3,052	-0,25	0,14775	NAN	NAN	
3,054	-0,25	0,16245	0,14718	NAN	
3,056	-0,25	0,15465	NAN	NAN	
3,058	-0,25	0,1371	NAN	NAN	
3,06	-0,255	0,13365	NAN	NAN	
3,062	-0,255	0,14745	NAN	NAN	
3,064	-0,255	0,16185	0,14685	NAN	
3,066	-0,255	0,1545	NAN	NAN	
3,068	-0,255	0,1368	NAN	NAN	
3,07	-0,255	0,13395	NAN	NAN	
3,072	-0,26	0,14715	NAN	NAN	
3,074	-0,26	0,1617	0,14679	NAN	
3,076	-0,26	0,15435	NAN	NAN	
3,078	-0,26	0,1368	NAN	NAN	
3,08	-0,26	0,1335	NAN	NAN	
3,082	-0,265	0,1473	NAN	NAN	
3,084	-0,265	0,16155	0,14667	NAN	
3,086	-0,265	0,1542	NAN	NAN	
3,088	-0,265	0,1368	NAN	NAN	
3,09	-0,265	0,1335	NAN	NAN	
3,092	-0,265	0,14685	NAN	NAN	
3,094	-0,27	0,1614	0,14646	NAN	
3,096	-0,27	0,15405	NAN	NAN	
3,098	-0,27	0,1365	NAN	NAN	
3,1	-0,27	0,13335	NAN	NAN	
3,102	-0,27	0,1467	NAN	NAN	
3,104	-0,275	0,1614	0,1464	NAN	
3,106	-0,275	0,15435	NAN	NAN	
3,108	-0,275	0,1362	NAN	NAN	
3,11	-0,275	0,13305	NAN	NAN	
3,112	-0,275	0,14655	NAN	NAN	
3,114	-0,275	0,1614	0,14625	NAN	
3,116	-0,28	0,15405	NAN	NAN	
3,118	-0,28	0,1362	NAN	NAN	
3,12	-0,28	0,13305	NAN	NAN	
3,122	-0,28	0,14625	NAN	NAN	
3,124	-0,28	0,1608	0,14598	NAN	
3,126	-0,285	0,15375	NAN	NAN	
3,128	-0,285	0,13605	NAN	NAN	
3,13	-0,285	0,1329	NAN	NAN	
3,132	-0,285	0,1464	NAN	NAN	
3,134	-0,285	0,1608	0,14589	NAN	
3,136	-0,29	0,1533	NAN	NAN	
3,138	-0,29	0,13605	NAN	NAN	
3,14	-0,29	0,1326	NAN	NAN	
3,142	-0,29	0,1461	NAN	NAN	
3,144	-0,29	0,16095	0,14583	NAN	
3,146	-0,29	0,1536	NAN	NAN	
3,148	-0,295	0,1359	NAN	NAN	
3,15	-0,295	0,1323	NAN	NAN	
3,152	-0,295	0,1458	NAN	NAN	
3,154	-0,295	0,1602	0,14538	NAN	
3,156	-0,295	0,1533	NAN	NAN	
3,158	-0,3	0,1353	NAN	NAN	
3,16	-0,3	0,132	NAN	NAN	
3,162	-0,3	0,1455	NAN	NAN	
3,164	-0,3	0,15975	0,14523	NAN	
3,166	-0,3	0,15315	NAN	NAN	
3,168	-0,3	0,13575	NAN	NAN	
3,17	-0,305	0,13215	NAN	NAN	
3,172	-0,305	0,1455	NAN	NAN	
3,174	-0,305	0,15975	0,1452	NAN	
3,176	-0,305	0,153	NAN	NAN	
3,178	-0,305	0,1356	NAN	NAN	
3,18	-0,31	0,13155	NAN	NAN	
3,182	-0,31	0,14505	NAN	NAN	
3,184	-0,31	0,1596	0,14484	NAN	
3,186	-0,31	0,1527	NAN	NAN	
3,188	-0,31	0,1353	NAN	NAN	
3,19	-0,31	0,1317	NAN	NAN	
3,192	-0,315	0,1446	NAN	NAN	
3,194	-0,315	0,15945	0,14463	NAN	
3,196	-0,315	0,1524	NAN	NAN	
3,198	-0,315	0,135	NAN	NAN	
3,2	-0,315	0,1314	NAN	NAN	
3,202	-0,32	0,14445	NAN	NAN	
3,204	-0,32	0,15885	0,14439	NAN	
3,206	-0,32	0,15255	NAN	NAN	
3,208	-0,32	0,1347	NAN	NAN	
3,21	-0,32	0,1311	NAN	NAN	
3,212	-0,32	0,14445	NAN	NAN	
3,214	-0,325	0,15885	0,14433	NAN	
3,216	-0,325	0,1524	NAN	NAN	
3,218	-0,325	0,13485	NAN	NAN	
3,22	-0,325	0,13095	NAN	NAN	
3,222	-0,325	0,1443	NAN	NAN	
3,224	-0,33	0,1584	0,14403	NAN	
3,226	-0,33	0,1521	NAN	NAN	
3,228	-0,33	0,1344	NAN	NAN	
3,23	-0,33	0,13035	NAN	NAN	
3,232	-0,33	0,14415	NAN	NAN	
3,234	-0,33	0,1584	0,14379	NAN	
3,236	-0,335	0,15165	NAN	NAN	
3,238	-0,335	0,1344	NAN	NAN	
3,24	-0,335	0,1302	NAN	NAN	
3,242	-0,335	0,14355	NAN	NAN	
3,244	-0,335	0,1581	0,1434	NAN	
3,246	-0,34	0,1512	NAN	NAN	
3,248	-0,34	0,13395	NAN	NAN	
3,25	-0,34	0,1299	NAN	NAN	
3,252	-0,34	0,14325	NAN	NAN	
3,254	-0,34	0,15765	0,14322	NAN	
3,256	-0,34	0,1515	NAN	NAN	
3,258	-0,345	0,1338	NAN	NAN	
3,26	-0,345	0,1296	NAN	NAN	
3,262	-0,345	0,14295	NAN	NAN	
3,264	-0,345	0,1575	0,14292	NAN	
3,266	-0,345	0,1512	NAN	NAN	
3,268	-0,35	0,13335	NAN	NAN	
3,27	-0,35	0,129	NAN	NAN	
3,272	-0,35	0,14235	NAN	NAN	
3,274	-0,35	0,1572	0,14247	NAN	
3,276	-0,35	0,15045	NAN	NAN	
3,278	-0,35	0,13335	NAN	NAN	
3,28	-0,355	0,12855	NAN	NAN	
3,282	-0,355	0,1419	NAN	NAN	
3,284	-0,355	0,15645	0,14202	NAN	
3,286	-0,355	0,1503	NAN	NAN	
3,288	-0,355	0,1329	NAN	NAN	
3,29	-0,36	0,12795	NAN	NAN	
3,292	-0,36	0,14115	NAN	NAN	
3,294	-0,36	0,156	0,14145	NAN	
3,296	-0,36	0,14985	NAN	NAN	
3,298	-0,36	0,1323	NAN	NAN	
3,3	-0,36	0,12795	NAN	NAN	
3,302	-0,365	0,14085	NAN	NAN	
3,304	-0,365	0,1554	0,14112	NAN	
3,306	-0,365	0,14925	NAN	NAN	
3,308	-0,365	0,13215	NAN	NAN	
3,31	-0,365	0,1275	NAN	NAN	
3,312	-0,37	0,1401	NAN	NAN	
3,314	-0,37	0,1548	0,14052	NAN	
3,316	-0,37	0,14865	NAN	NAN	
3,318	-0,37	0,13155	NAN	NAN	
3,32	-0,37	0,1272	NAN	NAN	
3,322	-0,37	0,14025	NAN	NAN	
3,324	-0,375	0,1545	0,14031	NAN	
3,326	-0,375	0,1485	NAN	NAN	
3,328	-0,375	0,1311	NAN	NAN	
3,33	-0,375	0,12675	NAN	NAN	
3,332	-0,375	0,13995	NAN	NAN	
3,334	-0,38	0,15345	0,13968	NAN	
3,336	-0,38	0,1476	NAN	NAN	
3,338	-0,38	0,13065	NAN	NAN	
3,34	-0,38	0,12585	NAN	NAN	
3,342	-0,38	0,1389	NAN	NAN	
3,344	-0,38	0,15345	0,13905	NAN	
3,346	-0,385	0,14685	NAN	NAN	
3,348	-0,385	0,1302	NAN	NAN	
3,35	-0,385	0,12555	NAN	NAN	
3,352	-0,385	0,1386	NAN	NAN	
3,354	-0,385	0,1527	0,13842	NAN	
3,356	-0,39	0,1461	NAN	NAN	
3,358	-0,39	0,12915	NAN	NAN	
3,36	-0,39	0,1248	NAN	NAN	
3,362	-0,39	0,1374	NAN	NAN	
3,364	-0,39	0,15195	0,13773	NAN	
3,366	-0,39	0,14625	NAN	NAN	
3,368	-0,395	0,12825	NAN	NAN	
3,37	-0,395	0,12375	NAN	NAN	
3,372	-0,395	0,13665	NAN	NAN	
3,374	-0,395	0,1509	0,13677	NAN	
3,376	-0,395	0,1452	NAN	NAN	
3,378	-0,4	0,12735	NAN	NAN	
3,38	-0,4	0,12285	NAN	NAN	
3,382	-0,4	0,1353	NAN	NAN	
3,384	-0,4	0,15	0,13602	NAN	
3,386	-0,4	0,14445	NAN	NAN	
3,388	-0,4	0,1275	NAN	NAN	
3,39	-0,405	0,12165	NAN	NAN	
3,392	-0,405	0,1344	NAN	NAN	
3,394	-0,405	0,14865	0,13491	NAN	
3,396	-0,405	0,1434	NAN	NAN	
3,398	-0,405	0,12645	NAN	NAN	
3,4	-0,41	0,12075	NAN	NAN	
3,402	-0,41	0,1329	NAN	NAN	
3,404	-0,41	0,14745	0,13371	NAN	
3,406	-0,41	0,14205	NAN	NAN	
3,408	-0,41	0,1254	NAN	NAN	
3,41	-0,41	0,1206	NAN	NAN	
3,412	-0,415	0,13215	NAN	NAN	
3,414	-0,415	0,1461	0,13272	NAN	
3,416	-0,415	0,1407	NAN	NAN	
3,418	-0,415	0,12405	NAN	NAN	
3,42	-0,415	0,11955	NAN	NAN	
3,422	-0,42	0,1299	NAN	NAN	
3,424	-0,42	0,14445	0,13119	NAN	
3,426	-0,42	0,13935	NAN	NAN	
3,428	-0,42	0,1227	NAN	NAN	
3,43	-0,42	0,1179	NAN	NAN	
3,432	-0,42	0,13005	NAN	NAN	
3,434	-0,425	0,14295	0,12987	NAN	
3,436	-0,425	0,1374	NAN	NAN	
3,438	-0,425	0,12105	NAN	NAN	
3,44	-0,425	0,11655	NAN	NAN	
3,442	-0,425	0,12825	NAN	NAN	
3,444	-0,43	0,14055	0,1281	NAN	
3,446	-0,43	0,13605	NAN	NAN	
3,448	-0,43	0,1191	NAN	NAN	
3,45	-0,43	0,1149	NAN	NAN	
3,452	-0,43	0,1269	NAN	NAN	
3,454	-0,435	0,13935	0,12657	NAN	
3,456	-0,435	0,1335	NAN	NAN	
3,458	-0,435	0,1182	NAN	NAN	
3,46	-0,435	0,11295	NAN	NAN	
3,462	-0,435	0,1245	NAN	NAN	
3,464	-0,435	0,13875	0,12465	NAN	
3,466	-0,44	0,1314	NAN	NAN	
3,468	-0,44	0,11565	NAN	NAN	
3,47	-0,44	0,111	NAN	NAN	
3,472	-0,44	0,123	NAN	NAN	
3,474	-0,44	0,13665	0,1227	NAN	
3,476	-0,445	0,1293	NAN	NAN	
3,478	-0,445	0,11355	NAN	NAN	
3,48	-0,445	0,1086	NAN	NAN	
3,482	-0,445	0,12	NAN	NAN	
3,484	-0,445	0,13365	0,12048	NAN	
3,486	-0,445	0,1293	NAN	NAN	
3,488	-0,45	0,11085	NAN	NAN	
3,49	-0,45	0,1059	NAN	NAN	
3,492	-0,45	0,11805	NAN	NAN	
3,494	-0,45	0,13065	0,11787	NAN	
3,496	-0,45	0,1263	NAN	NAN	
3,498	-0,455	0,10845	NAN	NAN	
3,5	-0,455	0,10335	NAN	NAN	
3,502	-0,455	0,1146	NAN	NAN	
3,504	-0,455	0,1278	0,1155	NAN	
3,506	-0,455	0,1236	NAN	NAN	
3,508	-0,455	0,10815	NAN	NAN	
3,51	-0,46	0,0999	NAN	NAN	
3,512	-0,46	0,1116	NAN	NAN	
3,514	-0,46	0,1245	0,11208	NAN	
3,516	-0,46	0,1194	NAN	NAN	
3,518	-0,46	0,105	NAN	NAN	
3,52	-0,465	0,0975	NAN	NAN	
3,522	-0,465	0,1071	NAN	NAN	
3,524	-0,465	0,12045	0,10848	NAN	
3,526	-0,465	0,1161	NAN	NAN	
3,528	-0,465	0,10125	NAN	NAN	
3,53	-0,465	0,0966	NAN	NAN	
3,532	-0,47	0,10395	NAN	NAN	
3,534	-0,47	0,1164	0,10521	NAN	
3,536	-0,47	0,1113	NAN	NAN	
3,538	-0,47	0,0978	NAN	NAN	
3,54	-0,47	0,0924	NAN	NAN	
3,542	-0,475	0,09945	NAN	NAN	
3,544	-0,475	0,1113	0,10065	NAN	
3,546	-0,475	0,10725	NAN	NAN	
3,548	-0,475	0,09285	NAN	NAN	
3,55	-0,475	0,08835	NAN	NAN	
3,552	-0,475	0,09885	NAN	NAN	
3,554	-0,48	0,10545	0,09654	NAN	
3,556	-0,48	0,1017	NAN	NAN	
3,558	-0,48	0,08835	NAN	NAN	
3,56	-0,48	0,0837	NAN	NAN	
3,562	-0,48	0,09345	NAN	NAN	
3,564	-0,485	0,102	0,09183	NAN	
3,566	-0,485	0,09705	NAN	NAN	
3,568	-0,485	0,08295	NAN	NAN	
3,57	-0,485	0,07875	NAN	NAN	
3,572	-0,485	0,08895	NAN	NAN	
3,574	-0,485	0,1005	0,0873	NAN	
3,576	-0,49	0,09075	NAN	NAN	
3,578	-0,49	0,07755	NAN	NAN	
3,58	-0,49	0,0732	NAN	NAN	
3,582	-0,49	0,08235	NAN	NAN	
3,584	-0,49	0,0933	0,0813	NAN	
3,586	-0,495	0,0864	NAN	NAN	
3,588	-0,495	0,07125	NAN	NAN	
3,59	-0,495	0,06675	NAN	NAN	
3,592	-0,495	0,0768	NAN	NAN	
3,594	-0,495	0,08715	0,07569	NAN	
3,596	-0,495	0,084	NAN	NAN	
3,598	-0,5	0,06375	NAN	NAN	
3,6	-0,5	0,0594	NAN	NAN	
3,602	-0,5	0,0687	NAN	NAN	
3,604	-0,5	0,07845	0,06783	NAN	
3,606	-0,5	0,0762	NAN	NAN	
3,608	-0,505	0,0564	NAN	NAN	
3,61	-0,505	0,0522	NAN	NAN	
3,612	-0,505	0,06165	NAN	NAN	
3,614	-0,505	0,07125	0,06183	NAN	
3,616	-0,505	0,0678	NAN	NAN	
3,618	-0,505	0,05625	NAN	NAN	
3,62	-0,51	0,045	NAN	NAN	
3,622	-0,51	0,0531	NAN	NAN	
3,624	-0,51	0,063	0,05379	NAN	
3,626	-0,51	0,05985	NAN	NAN	
3,628	-0,51	0,048	NAN	NAN	
3,63	-0,515	0,03615	NAN	NAN	
3,632	-0,515	0,04455	NAN	NAN	
3,634	-0,515	0,0534	0,04491	NAN	
3,636	-0,515	0,0507	NAN	NAN	
3,638	-0,515	0,03975	NAN	NAN	
3,64	-0,515	0,0357	NAN	NAN	
3,642	-0,52	0,03495	NAN	NAN	
3,644	-0,52	0,0429	0,03684	NAN	
3,646	-0,52	0,04095	NAN	NAN	
3,648	-0,52	0,0297	NAN	NAN	
3,65	-0,52	0,0267	NAN	NAN	
3,652	-0,525	0,02505	NAN	NAN	
3,654	-0,525	0,03225	0,02682	NAN	
3,656	-0,525	0,02985	NAN	NAN	
3,658	-0,525	0,02025	NAN	NAN	
3,66	-0,525	0,0165	NAN	NAN	
3,662	-0,525	0,02535	NAN	NAN	
3,664	-0,53	0,0216	0,01863	NAN	
3,666	-0,53	0,01965	NAN	NAN	
3,668	-0,53	0,01005	NAN	NAN	
3,67	-0,53	0,0057	NAN	NAN	
3,672	-0,53	0,01245	NAN	NAN	
3,674	-0,535	0,01005	0,00681	NAN	
3,676	-0,535	0,0075	NAN	NAN	
3,678	-0,535	-0,00165	NAN	NAN	
3,68	-0,535	-0,0051	NAN	NAN	
3,682	-0,535	0,0036	NAN	NAN	
3,684	-0,535	0,00945	-0,00243	NAN	
3,686	-0,54	-0,00495	NAN	NAN	
3,688	-0,54	-0,01515	NAN	NAN	
3,69	-0,54	-0,0174	NAN	NAN	
3,692	-0,54	-0,01035	NAN	NAN	
3,694	-0,54	-0,0039	-0,01536	NAN	
3,696	-0,545	-0,018	NAN	NAN	
3,698	-0,545	-0,02715	NAN	NAN	
3,7	-0,545	-0,03015	NAN	NAN	
3,702	-0,545	-0,02205	NAN	NAN	
3,704	-0,545	-0,01695	-0,0255	NAN	
3,706	-0,545	-0,018	NAN	NAN	
3,708	-0,55	-0,04035	NAN	NAN	
3,71	-0,55	-0,0432	NAN	NAN	
3,712	-0,55	-0,03645	NAN	NAN	
3,714	-0,55	-0,02985	-0,03918	NAN	
3,716	-0,55	-0,033	NAN	NAN	
3,718	-0,555	-0,0534	NAN	NAN	
3,72	-0,555	-0,0567	NAN	NAN	
3,722	-0,555	-0,0489	NAN	NAN	
